Loan ID,"Status (Fully Paid=1, Not Paid=0)"
1856772,0
544915,0.84216
2079551,0
2514828,0
396145,0
734817,0.84216
396154,0.84216
637408,0
493460,0.84216
2370413,0
2311888,0
388347,0.84216
2366930,0
2311049,0
637762,0.84216
2300581,0
772296,0.84216
2378442,0
2226059,0
2367601,0
788061,0.84216
977644,0.84216
431678,0.84216
2366933,0
2369351,0
789053,0.84216
2285088,0
1111620,0.84216
1132914,0
441717,0.84216
475531,0.84216
1955042,0
1200455,0
979272,0.84216
557484,0
452944,0.84216
2382647,0
513687,0.84216
715522,0.84216
448111,0.84216
474090,0.84216
2184774,0
416753,0.84216
388882,0
433667,0.84216
452706,0.84216
1097728,0.84216
2374856,0
647374,0.84216
500117,0.84216
2079178,0
127504,0.84216
449546,0.84216
866840,0.84216
548515,0.84216
482319,0.84216
426877,0
2093171,0
466101,0
423064,0.84216
675717,0.84216
2435485,0
157308,0
397651,0.84216
298280,0.84216
1207182,0
2078122,0
1140824,0.84216
583179,0.84216
444305,0
1086514,0
2305781,0
2378037,0
455781,0.84216
973077,0.84216
2306453,0
406894,0.84216
2081511,0
2445102,0
429147,0.84216
381739,0.84216
364376,0
2300330,0
429170,0.84216
498827,0
1142603,0
414410,0.84216
594261,0.84216
2185574,0
1481767,0
1200263,0.84216
2378445,0
526344,0
401782,0.84216
2367411,0
876296,0.84216
2365316,0
637323,0.84216
377511,0
2307802,0
833816,0.84216
2227517,0
1334445,0
1217719,0
373583,0
1178180,0
303615,0
456643,0.84216
453783,0.84216
2299379,0
1198629,0
2444652,0
560787,0.84216
476083,0.84216
574900,0.84216
667752,0.84216
473390,0.84216
721920,0.84216
1360233,0
373183,0.84216
2124605,0
2305245,0
2365777,0
293410,0
792768,0
2294897,0
407794,0.84216
2306484,0
1855760,0
2080629,0
594924,0.84216
386288,0.84216
370893,0.84216
876351,0.84216
1565916,0
2372913,0
631419,0.84216
402988,0.84216
535351,0
603426,0.84216
2309736,0
394291,0.84216
463133,0.84216
2381007,0
889934,0.84216
874928,0.84216
535672,0
2475800,0
398139,0.84216
608112,0.84216
2296674,0
490446,0.84216
490412,0.84216
2308129,0
353173,0
362809,0
391348,0.84216
2371402,0
395277,0.84216
2375874,0
361530,0.84216
628865,0.84216
844527,0.84216
2075471,0
2377135,0
435606,0.84216
2082360,0
307293,0.84216
2475052,0
578968,0.84216
440642,0.84216
1634905,0
378855,0.84216
354885,0.84216
308897,0.84216
629369,0
1172901,0.84216
1380947,0.84216
2365984,0
2297597,0
446507,0.84216
609015,0
149203,0
539020,0
366620,0.84216
770645,0.84216
157855,0
2083158,0
490965,0.84216
2089933,0
466126,0.84216
505259,0.84216
2310236,0
495527,0
1856689,0
2377518,0
543331,0
2074721,0
689064,0.84216
894329,0.84216
814053,0.84216
1005073,0.84216
351620,0.84216
596281,0
452882,0
630666,0.84216
490031,0.84216
745054,0.84216
418522,0.84216
499756,0.84216
384952,0.84216
2218432,0
2044628,0
2366425,0
2284795,0
478320,0.84216
244261,0.84216
749298,0.84216
402555,0.84216
554512,0
2297305,0
2275484,0
534183,0.84216
739289,0.84216
797209,0.84216
521816,0.84216
374884,0.84216
609219,0.84216
2218715,0
637278,0
273165,0.84216
768796,0.84216
509330,0.84216
604163,0.84216
492076,0.84216
1264924,0
2074848,0
572277,0
619077,0
996559,0.84216
427619,0.84216
254250,0.84216
398427,0
357887,0.84216
435864,0.84216
1171828,0.84216
323322,0.84216
1159574,0
2306822,0
2306599,0
196574,0.84216
2092334,0
436481,0.84216
