Loan ID,"Status (Fully Paid=1, Not Paid=0)"
1856772,0
544915,0.83407
2079551,0
2514828,0
396145,0
734817,0.83407
396154,0.83407
637408,0
493460,0.83407
2370413,0
2311888,0
388347,0.83407
2366930,0
2311049,0
637762,0.83407
2300581,0
772296,0.83407
2378442,0
2226059,0
2367601,0
788061,0.83407
977644,0
431678,0.83407
2366933,0
2369351,0
789053,0.83407
2285088,0
1111620,0.83407
1132914,0
441717,0.83407
475531,0.83407
1955042,0
1200455,0
979272,0.83407
557484,0
452944,0.83407
2382647,0
513687,0.83407
715522,0
448111,0.83407
474090,0.83407
2184774,0
416753,0.83407
388882,0
433667,0.83407
452706,0.83407
1097728,0.83407
2374856,0
647374,0.83407
500117,0.83407
2079178,0
127504,0.83407
449546,0.83407
866840,0.83407
548515,0.83407
482319,0.83407
426877,0
2093171,0
466101,0
423064,0.83407
675717,0.83407
2435485,0.83407
157308,0
397651,0.83407
298280,0.83407
1207182,0
2078122,0
1140824,0.83407
583179,0.83407
444305,0
1086514,0
2305781,0
2378037,0
455781,0.83407
973077,0.83407
2306453,0
406894,0.83407
2081511,0
2445102,0
429147,0.83407
381739,0.83407
364376,0
2300330,0
429170,0.83407
498827,0
1142603,0
414410,0.83407
594261,0.83407
2185574,0
1481767,0
1200263,0.83407
2378445,0
526344,0
401782,0.83407
2367411,0.83407
876296,0.83407
2365316,0
637323,0.83407
377511,0
2307802,0
833816,0.83407
2227517,0
1334445,0
1217719,0
373583,0
1178180,0
303615,0
456643,0.83407
453783,0.83407
2299379,0
1198629,0
2444652,0
560787,0.83407
476083,0.83407
574900,0.83407
667752,0.83407
473390,0.83407
721920,0.83407
1360233,0
373183,0.83407
2124605,0
2305245,0
2365777,0
293410,0
792768,0
2294897,0
407794,0.83407
2306484,0
1855760,0
2080629,0
594924,0.83407
386288,0.83407
370893,0.83407
876351,0.83407
1565916,0
2372913,0
631419,0.83407
402988,0.83407
535351,0.83407
603426,0.83407
2309736,0
394291,0.83407
463133,0.83407
2381007,0
889934,0.83407
874928,0.83407
535672,0
2475800,0
398139,0.83407
608112,0.83407
2296674,0
490446,0.83407
490412,0.83407
2308129,0
353173,0
362809,0.83407
391348,0.83407
2371402,0
395277,0.83407
2375874,0
361530,0.83407
628865,0.83407
844527,0.83407
2075471,0
2377135,0
435606,0.83407
2082360,0
307293,0.83407
2475052,0
578968,0.83407
440642,0.83407
1634905,0
378855,0.83407
354885,0.83407
308897,0.83407
629369,0
1172901,0.83407
1380947,0.83407
2365984,0
2297597,0
446507,0.83407
609015,0
149203,0
539020,0.83407
366620,0.83407
770645,0.83407
157855,0
2083158,0
490965,0.83407
2089933,0
466126,0.83407
505259,0.83407
2310236,0
495527,0
1856689,0
2377518,0
543331,0
2074721,0
689064,0.83407
894329,0
814053,0.83407
1005073,0
351620,0.83407
596281,0
452882,0
630666,0.83407
490031,0.83407
745054,0.83407
418522,0.83407
499756,0.83407
384952,0.83407
2218432,0
2044628,0
2366425,0
2284795,0
478320,0.83407
244261,0.83407
749298,0.83407
402555,0.83407
554512,0
2297305,0
2275484,0
534183,0.83407
739289,0.83407
797209,0.83407
521816,0.83407
374884,0.83407
609219,0.83407
2218715,0
637278,0
273165,0.83407
768796,0.83407
509330,0.83407
604163,0.83407
492076,0.83407
1264924,0.83407
2074848,0
572277,0.83407
619077,0
996559,0.83407
427619,0.83407
254250,0.83407
398427,0
357887,0.83407
435864,0.83407
1171828,0.83407
323322,0.83407
1159574,0
2306822,0
2306599,0
196574,0.83407
2092334,0
436481,0.83407
153178,0
2475953,0
1386394,0
1142406,0.83407
484965,0
358702,0
725871,0.83407
1009320,0
490460,0.83407
2372226,0
259595,0.83407
504146,0.83407
2084362,0
478224,0
224614,0
2091141,0
215531,0.83407
2414864,0
2367133,0
430666,0.83407
642840,0.83407
2300879,0
515491,0.83407
370435,0.83407
594789,0.83407
454549,0.83407
566363,0
2375509,0
2376052,0
486440,0.83407
450272,0.83407
2308151,0
828138,0.83407
579229,0.83407
1171638,0.83407
570266,0.83407
2285969,0
275339,0.83407
604483,0.83407
422374,0.83407
481470,0.83407
1865374,0
767220,0.83407
2382193,0
612044,0.83407
374254,0.83407
468826,0.83407
1483199,0
695672,0.83407
2084391,0
2094047,0
480005,0.83407
217788,0.83407
485035,0.83407
1362392,0.83407
2299144,0
380572,0.83407
496829,0.83407
464535,0.83407
355345,0
431294,0.83407
376088,0.83407
667933,0.83407
2301427,0
519124,0.83407
436231,0.83407
2309537,0
461175,0.83407
1954609,0
816698,0.83407
247062,0.83407
2310607,0
2175318,0
976241,0.83407
1035067,0.83407
1026174,0.83407
2298095,0
533289,0.83407
366208,0.83407
422701,0.83407
443099,0.83407
745712,0
387512,0.83407
308503,0
2175833,0
407684,0.83407
721472,0.83407
628376,0.83407
1260696,0
547254,0.83407
540270,0.83407
607161,0.83407
641107,0.83407
2284981,0
471412,0.83407
850448,0.83407
498108,0.83407
501747,0.83407
1111266,0.83407
509516,0.83407
119043,0.83407
365196,0.83407
833467,0.83407
367056,0
2375933,0
865583,0.83407
376923,0
1216309,0.83407
1575410,0
282301,0
551231,0
670271,0.83407
774683,0.83407
882885,0
561595,0
586998,0
729617,0.83407
506708,0.83407
254085,0.83407
711408,0.83407
628812,0.83407
546248,0.83407
604119,0.83407
381068,0.83407
632884,0.83407
1577264,0
533748,0.83407
2091378,0
668218,0.83407
2374891,0
853474,0.83407
350621,0.83407
1236227,0
2487705,0
1348897,0
271356,0.83407
2144944,0
984910,0
388494,0.83407
376010,0.83407
2286608,0
587381,0.83407
1090403,0.83407
357872,0.83407
632896,0.83407
701951,0.83407
884068,0.83407
642855,0.83407
675316,0.83407
2414660,0
2015154,0
415801,0.83407
881823,0.83407
2311253,0
498554,0.83407
2301085,0
485281,0
668106,0.83407
2226977,0
500543,0.83407
404992,0.83407
382687,0.83407
1053280,0.83407
1214138,0.83407
68400,0
1026856,0.83407
449739,0.83407
458433,0.83407
66339,0
2216301,0
622261,0.83407
2380633,0
412736,0
2299311,0
1032418,0
2379361,0
443530,0
452435,0.83407
2295231,0
261456,0.83407
519485,0
443419,0.83407
468609,0
182589,0
425961,0
463333,0.83407
647277,0.83407
2476189,0
131223,0
506495,0.83407
505411,0.83407
2310467,0
348587,0.83407
397316,0.83407
1172982,0.83407
438443,0.83407
2475122,0
1213048,0
1690524,0
2377223,0
2484754,0
866538,0
616882,0.83407
489091,0
975107,0
389310,0
1238470,0
408144,0.83407
618115,0.83407
807957,0.83407
1354349,0
1210212,0
481536,0.83407
388991,0.83407
1158526,0.83407
373637,0.83407
2305936,0
2054891,0
454334,0.83407
429234,0.83407
533562,0.83407
1374040,0
661361,0.83407
2224904,0
422759,0.83407
386126,0.83407
834642,0.83407
459316,0.83407
2367137,0
461664,0.83407
441826,0.83407
1675599,0
1954588,0
754240,0.83407
438922,0.83407
422328,0.83407
413254,0.83407
2276435,0
480805,0.83407
386188,0.83407
2225961,0
477924,0.83407
377027,0.83407
2367603,0
533368,0.83407
1587402,0
704995,0.83407
474309,0.83407
752339,0.83407
1088513,0.83407
2229377,0
359696,0.83407
446167,0.83407
154286,0.83407
710390,0.83407
454773,0.83407
497179,0.83407
2435428,0
210247,0
832403,0.83407
339348,0
2379623,0
725404,0.83407
390669,0.83407
157610,0
144609,0
479215,0.83407
2074649,0
406071,0.83407
751248,0.83407
271652,0.83407
2307956,0
475549,0.83407
482432,0
397142,0.83407
1075088,0
374672,0.83407
565696,0.83407
499637,0.83407
1185393,0.83407
1060626,0.83407
2381213,0
587271,0
2372771,0
264152,0
443251,0.83407
973403,0.83407
2486122,0
2077393,0
600258,0
2365966,0
390261,0.83407
554909,0.83407
420472,0
1857072,0
517956,0.83407
1127375,0.83407
765206,0.83407
449935,0
217723,0
2295172,0
139968,0.83407
1704631,0
617381,0.83407
536589,0.83407
111917,0.83407
348393,0
2091327,0
590946,0.83407
323288,0.83407
753121,0.83407
2380259,0
462643,0.83407
460116,0.83407
2297585,0
716075,0.83407
589412,0
294274,0.83407
433080,0.83407
2373453,0
774816,0.83407
772268,0.83407
363803,0.83407
665939,0.83407
355954,0.83407
981950,0.83407
480835,0
2286000,0
825643,0.83407
2487395,0
262618,0.83407
433031,0.83407
2081946,0.83407
776948,0.83407
405963,0.83407
412217,0.83407
1600188,0
434244,0.83407
389701,0.83407
390159,0.83407
2144927,0
2306160,0
1011873,0.83407
2076149,0
2093995,0
2364878,0
564712,0
487488,0.83407
692765,0.83407
549257,0.83407
2301838,0
252324,0
837393,0.83407
825164,0
262669,0.83407
582374,0.83407
2334898,0
509727,0
2296340,0
91175,0
1396103,0
1905016,0
424873,0.83407
1306417,0
586853,0.83407
550597,0.83407
2299851,0
511394,0
1015500,0
235551,0
1285725,0
500440,0.83407
584161,0
690766,0.83407
375998,0.83407
2074620,0
349160,0
2085027,0
482572,0.83407
245586,0
978962,0.83407
825058,0.83407
1109197,0.83407
578633,0
968042,0.83407
792026,0.83407
2175476,0
1020660,0
369400,0.83407
644529,0.83407
443796,0.83407
2377926,0
687022,0.83407
528195,0.83407
156540,0
391135,0.83407
1628249,0
666141,0.83407
807941,0.83407
392513,0.83407
524664,0.83407
186481,0
968860,0
391872,0.83407
592606,0
390436,0
343957,0
2215683,0
2368568,0
2079055,0
375576,0.83407
678086,0.83407
1200124,0
422379,0.83407
2374827,0
1143950,0.83407
2295079,0
1607014,0
2174843,0
2083185,0
503239,0.83407
279901,0.83407
1856125,0
2367663,0
2264623,0
367980,0.83407
453308,0.83407
1680583,0
716333,0.83407
281864,0
393847,0.83407
456132,0.83407
449869,0.83407
433311,0.83407
1695977,0
527191,0.83407
2044897,0
297495,0
2005043,0
2092065,0
2377349,0
2089276,0
2093923,0
411759,0.83407
1684877,0
1077665,0.83407
2367455,0
2306575,0
498448,0
2084839,0
2297523,0.83407
570462,0.83407
2368522,0
1945641,0
445535,0
561192,0.83407
438724,0.83407
281841,0.83407
617775,0.83407
140452,0.83407
546240,0.83407
464904,0
656493,0.83407
350532,0
359727,0.83407
2377449,0
2378801,0
447792,0.83407
835269,0.83407
406815,0.83407
210956,0
988636,0.83407
520545,0.83407
560227,0.83407
2372835,0
1059100,0.83407
619112,0.83407
499049,0.83407
2080239,0
751920,0.83407
2306546,0
982991,0.83407
356286,0
1684391,0.83407
1049360,0.83407
2285319,0
1945077,0
876796,0.83407
2300844,0
385119,0.83407
414452,0.83407
2310153,0
2089036,0
2224767,0
816677,0.83407
2383544,0
435322,0.83407
2300202,0
2082959,0
2092815,0
1069071,0.83407
387209,0.83407
491575,0.83407
428551,0
707294,0.83407
193871,0
374502,0.83407
734825,0
671578,0.83407
759927,0.83407
2378778,0
875028,0.83407
363252,0.83407
2004827,0
409181,0
2228011,0
450363,0.83407
2307534,0
2077060,0.83407
1039609,0.83407
492104,0.83407
519527,0.83407
1684296,0
451759,0.83407
610713,0.83407
1605485,0
2086213,0
2227138,0
1625734,0
2488063,0
851757,0.83407
1040382,0.83407
2082815,0
1277764,0.83407
2371425,0
501621,0.83407
968759,0.83407
609902,0.83407
482229,0
398197,0.83407
389138,0.83407
495530,0.83407
842961,0.83407
555715,0.83407
431218,0.83407
460692,0.83407
1448889,0
1189449,0
2086757,0
141041,0.83407
1119909,0.83407
481346,0.83407
864733,0.83407
481682,0.83407
1955390,0
2299972,0
1130951,0.83407
562822,0.83407
2079559,0
2365151,0
454105,0.83407
402203,0.83407
481312,0.83407
2377197,0
675952,0
372778,0.83407
219315,0.83407
147125,0
650236,0
2086132,0
173638,0
1122591,0
2376371,0
472212,0.83407
496055,0.83407
167698,0
2300705,0
497386,0.83407
1421218,0.83407
1078258,0.83407
470125,0.83407
417865,0.83407
437927,0.83407
425423,0
376894,0.83407
666283,0.83407
634290,0
479104,0.83407
557170,0.83407
2083037,0
2218679,0
483079,0.83407
662157,0.83407
1589446,0
493942,0.83407
603312,0.83407
353851,0.83407
492540,0.83407
508967,0.83407
472645,0.83407
861295,0
1856864,0
2090289,0
2090116,0
522062,0.83407
602193,0.83407
351019,0
460790,0.83407
893118,0.83407
831227,0.83407
2487583,0
487897,0.83407
603205,0
649294,0.83407
421242,0
2082701,0
373988,0.83407
2285384,0
330183,0.83407
714755,0.83407
2414665,0
2444932,0
528810,0
2284877,0
456788,0.83407
2080191,0
504613,0.83407
520295,0.83407
719367,0.83407
2365770,0
1905024,0
453023,0.83407
2475500,0
875556,0.83407
449704,0.83407
767232,0
795341,0.83407
576122,0.83407
593976,0.83407
366642,0.83407
2044963,0
2227482,0
383526,0.83407
2394602,0
717399,0.83407
2445079,0
1068558,0.83407
294684,0.83407
414852,0.83407
621771,0
227538,0.83407
2300557,0
685488,0
879487,0.83407
2217944,0
741288,0.83407
2004676,0
440424,0.83407
489994,0.83407
2371532,0
423859,0.83407
72323,0
2371009,0
2376987,0
502741,0.83407
2215579,0
381261,0.83407
2476371,0
630226,0.83407
364154,0.83407
295034,0
216874,0
389056,0.83407
608230,0
2084884,0
1113354,0.83407
770738,0.83407
2312071,0
361916,0.83407
2185540,0
361399,0.83407
858203,0
450995,0
396644,0.83407
443972,0.83407
2307002,0
584422,0.83407
378533,0.83407
558440,0.83407
997878,0
816529,0.83407
2086386,0.83407
657326,0
352072,0.83407
1734758,0
867295,0.83407
541802,0.83407
642823,0.83407
372486,0
1558219,0
2175503,0
1692262,0
2005009,0
519560,0.83407
2375486,0
2307835,0
2305093,0
383107,0.83407
788120,0.83407
1114657,0.83407
1017196,0.83407
463158,0.83407
874963,0.83407
611872,0.83407
2379283,0
1794726,0
789144,0.83407
475481,0
1118271,0.83407
2434612,0
2296446,0
602229,0
447032,0.83407
724256,0.83407
673667,0.83407
2088320,0
2514697,0
2383067,0
2444611,0
140192,0
587654,0
2379630,0
512846,0.83407
2307603,0
738825,0.83407
469050,0
260324,0.83407
372753,0.83407
682833,0.83407
648922,0.83407
614849,0.83407
727701,0.83407
223308,0.83407
376138,0.83407
504602,0.83407
2297508,0
363859,0.83407
471313,0.83407
371762,0
828391,0.83407
2274788,0
464167,0.83407
147583,0
201860,0.83407
1242058,0
1233063,0.83407
1006411,0.83407
2474857,0
409356,0.83407
410267,0.83407
1015726,0.83407
447294,0.83407
474462,0.83407
629032,0.83407
2080515,0.83407
1692468,0
676706,0.83407
634386,0.83407
792691,0
485301,0.83407
2045288,0
624284,0.83407
700409,0.83407
428529,0.83407
811924,0
1013106,0.83407
2305558,0
2214710,0
2299575,0
1677641,0
393617,0.83407
577683,0.83407
2306390,0
486021,0.83407
471762,0.83407
1198316,0.83407
2083110,0
394458,0.83407
498653,0
2376500,0
1018815,0
869505,0.83407
398605,0.83407
2374646,0
2219397,0
809262,0.83407
360319,0.83407
2092043,0
649068,0.83407
2214937,0
442147,0.83407
480410,0.83407
1816803,0
1559108,0
1067385,0.83407
735898,0.83407
2366943,0
1357467,0
596371,0.83407
2088989,0
630199,0.83407
2144773,0
872020,0.83407
1027758,0.83407
1312786,0.83407
648218,0.83407
678900,0.83407
517374,0.83407
651934,0.83407
62499,0
632307,0
296068,0.83407
2309073,0
460867,0.83407
1856913,0
644920,0.83407
417683,0.83407
1864952,0
2486458,0
2309984,0
505255,0.83407
611147,0.83407
2367956,0
751636,0.83407
505903,0.83407
495802,0.83407
1223799,0.83407
696328,0.83407
606632,0.83407
505639,0
811558,0.83407
2334666,0
502197,0.83407
2079986,0
831566,0.83407
665482,0.83407
2078239,0
447194,0.83407
468101,0.83407
1014091,0.83407
466046,0.83407
788797,0.83407
495615,0.83407
603690,0.83407
456326,0.83407
2383292,0
2084655,0
434336,0.83407
567109,0.83407
450180,0.83407
2092854,0
352912,0
407956,0.83407
355295,0
2076877,0
2088850,0
2305960,0
454385,0
2285785,0
2444612,0.83407
2306532,0
1012136,0
1200311,0.83407
1198171,0
2312104,0
509600,0.83407
971765,0.83407
391013,0.83407
1124176,0.83407
2004916,0
646690,0.83407
2371977,0
2296730,0
2296595,0
735124,0.83407
1298636,0.83407
2369736,0
1265262,0.83407
2217408,0
417536,0.83407
2014807,0.83407
265836,0.83407
370415,0.83407
753696,0.83407
507026,0.83407
351701,0.83407
2085423,0
634323,0.83407
561563,0.83407
388552,0
557199,0.83407
2381105,0
676226,0
967952,0
2485829,0
2088913,0
370339,0.83407
576159,0.83407
503148,0.83407
1080220,0.83407
643596,0
348997,0.83407
2093635,0
677055,0
573822,0
494361,0.83407
2300718,0
461751,0.83407
603756,0.83407
633056,0.83407
361495,0.83407
2215135,0
2366228,0
380058,0.83407
2226930,0
2365291,0
2301516,0
2080599,0
2382846,0
584264,0
372239,0.83407
446346,0.83407
600073,0.83407
502793,0.83407
1092596,0.83407
2228558,0
