Loan ID,"Status (Fully Paid=1, Not Paid=0)"
1856772,0.82921
544915,0.82921
2079551,0
2514828,0
396145,0
734817,0.82921
396154,0.82921
637408,0
493460,0.82921
2370413,0
2311888,0
388347,0.82921
2366930,0
2311049,0
637762,0.82921
2300581,0
772296,0.82921
2378442,0
2226059,0
2367601,0
788061,0.82921
977644,0.82921
431678,0.82921
2366933,0
2369351,0
789053,0.82921
2285088,0
1111620,0.82921
1132914,0
441717,0.82921
475531,0.82921
1955042,0
1200455,0
979272,0.82921
557484,0
452944,0.82921
2382647,0
513687,0.82921
715522,0.82921
448111,0.82921
474090,0.82921
2184774,0
416753,0.82921
388882,0
433667,0.82921
452706,0.82921
1097728,0.82921
2374856,0
647374,0.82921
500117,0.82921
2079178,0
127504,0.82921
449546,0.82921
866840,0.82921
548515,0.82921
482319,0.82921
426877,0
2093171,0
466101,0
423064,0.82921
675717,0.82921
2435485,0.82921
157308,0
397651,0.82921
298280,0.82921
1207182,0
2078122,0
1140824,0.82921
583179,0.82921
444305,0.82921
1086514,0
2305781,0
2378037,0
455781,0.82921
973077,0
2306453,0
406894,0.82921
2081511,0
2445102,0
429147,0.82921
381739,0.82921
364376,0
2300330,0
429170,0.82921
498827,0.82921
1142603,0
414410,0.82921
594261,0.82921
2185574,0
1481767,0
1200263,0.82921
2378445,0
526344,0
401782,0.82921
2367411,0
876296,0.82921
2365316,0
637323,0.82921
377511,0
2307802,0
833816,0.82921
2227517,0.82921
1334445,0
1217719,0
373583,0
1178180,0
303615,0
456643,0.82921
453783,0.82921
2299379,0
1198629,0
2444652,0
560787,0.82921
476083,0.82921
574900,0.82921
667752,0.82921
473390,0.82921
721920,0.82921
1360233,0
373183,0.82921
2124605,0
2305245,0
2365777,0
293410,0
792768,0
2294897,0
407794,0.82921
2306484,0
1855760,0
2080629,0
594924,0.82921
386288,0.82921
370893,0.82921
876351,0.82921
1565916,0.82921
2372913,0
631419,0.82921
402988,0.82921
535351,0
603426,0.82921
2309736,0
394291,0.82921
463133,0.82921
2381007,0
889934,0.82921
874928,0.82921
535672,0
2475800,0
398139,0.82921
608112,0.82921
2296674,0
490446,0.82921
490412,0.82921
2308129,0
353173,0
362809,0
391348,0.82921
2371402,0
395277,0.82921
2375874,0
361530,0.82921
628865,0.82921
844527,0.82921
2075471,0
2377135,0
435606,0.82921
2082360,0.82921
307293,0.82921
2475052,0
578968,0.82921
440642,0.82921
1634905,0
378855,0.82921
354885,0.82921
308897,0.82921
629369,0
1172901,0.82921
1380947,0.82921
2365984,0
2297597,0
446507,0.82921
609015,0
149203,0
539020,0.82921
366620,0.82921
770645,0.82921
157855,0.82921
2083158,0
490965,0.82921
2089933,0
466126,0.82921
505259,0.82921
2310236,0
495527,0
1856689,0
2377518,0
543331,0
2074721,0
689064,0.82921
894329,0.82921
814053,0.82921
1005073,0.82921
351620,0.82921
596281,0
452882,0
630666,0.82921
490031,0.82921
745054,0.82921
418522,0.82921
499756,0.82921
384952,0.82921
2218432,0
2044628,0
2366425,0
2284795,0
478320,0.82921
244261,0.82921
749298,0.82921
402555,0.82921
554512,0
2297305,0
2275484,0
534183,0.82921
739289,0.82921
797209,0.82921
521816,0.82921
374884,0.82921
609219,0.82921
2218715,0
637278,0
273165,0
768796,0.82921
509330,0.82921
604163,0.82921
492076,0.82921
1264924,0.82921
2074848,0
572277,0.82921
619077,0
996559,0
427619,0.82921
254250,0.82921
398427,0
357887,0.82921
435864,0.82921
1171828,0.82921
323322,0
1159574,0
2306822,0
2306599,0
196574,0.82921
2092334,0
436481,0.82921
153178,0
2475953,0
1386394,0
1142406,0.82921
484965,0
358702,0.82921
725871,0.82921
1009320,0.82921
490460,0.82921
2372226,0
259595,0.82921
504146,0.82921
2084362,0
478224,0
224614,0.82921
2091141,0
215531,0.82921
2414864,0
2367133,0
430666,0.82921
642840,0.82921
2300879,0
515491,0.82921
370435,0.82921
594789,0.82921
454549,0.82921
566363,0
2375509,0
2376052,0
486440,0.82921
450272,0.82921
2308151,0
828138,0.82921
579229,0.82921
1171638,0.82921
570266,0.82921
2285969,0
275339,0.82921
604483,0.82921
422374,0.82921
481470,0.82921
1865374,0
767220,0.82921
2382193,0
612044,0.82921
374254,0.82921
468826,0.82921
1483199,0.82921
695672,0.82921
2084391,0
2094047,0
